episode,avg_return,success_proxy,delay_proxy,energy_proxy,edges,KL,m,rho_bar,deltaE_size,rejects,loss_pi,loss_v_mse,loss_v_rmse,value_clip_frac,ret_mean,ret_std,lr
65,3.313551,0.999828,0.004101,0.920863,104,0.005608,10,1.000000,314,2246,-0.043086,1.444364,1.473670,0.074219,221.707611,39.731716,0.000300
66,3.479178,0.999747,0.004212,0.907263,105,0.006168,10,1.000000,312,2248,-0.040288,1.500693,1.507739,0.074219,227.048019,40.624039,0.000300
67,3.839049,0.999897,0.004012,0.843330,100,0.001421,10,1.000000,321,2239,-0.042243,1.787839,1.619595,0.078125,236.278732,43.165894,0.000300
68,3.807207,0.999816,0.004008,0.845317,101,0.004944,10,1.000000,275,2285,-0.044665,1.781344,1.631785,0.078125,239.655670,43.704449,0.000300
69,3.222926,0.999821,0.004182,0.945421,103,0.003868,10,1.000000,337,2223,-0.045295,1.509489,1.575601,0.085938,234.334961,42.321491,0.000300
70,3.389961,0.999798,0.004222,0.909926,108,0.004312,10,1.000000,323,2236,-0.040851,1.646197,1.648814,0.089844,240.078445,44.395008,0.000300
71,3.520018,0.999883,0.004084,0.896281,103,0.005776,10,1.000000,320,2240,-0.045405,1.641159,1.655262,0.085938,245.896393,44.646614,0.000300
72,3.705228,0.999842,0.004038,0.863857,104,0.004088,10,1.000000,309,2251,-0.044717,1.741095,1.700025,0.085938,253.141968,45.948166,0.000300
73,3.387958,0.999941,0.004149,0.911865,101,0.003954,10,1.000000,317,2243,-0.046076,1.592304,1.675522,0.085938,251.630936,44.800507,0.000300
74,3.212549,0.999765,0.004216,0.934194,104,0.002780,10,1.000000,333,2227,-0.045037,1.594199,1.673697,0.085938,252.482376,44.874516,0.000300
75,3.124906,0.999930,0.004277,0.942867,105,0.004291,10,1.000000,360,2200,-0.044118,1.653110,1.699420,0.089844,250.663040,45.290295,0.000300
76,3.689010,0.999918,0.004043,0.867689,100,0.003041,10,1.000000,291,2269,-0.043427,1.768724,1.769187,0.097656,257.569916,47.240223,0.000300
77,3.457490,0.999739,0.004157,0.896010,101,0.000241,10,1.000000,333,2227,-0.043561,1.714714,1.756778,0.089844,262.067291,47.014801,0.000300
78,3.531794,0.999860,0.004064,0.901223,102,0.002279,10,1.000000,278,2282,-0.043146,1.814210,1.812315,0.097656,265.468903,48.528255,0.000300
